"PKPostId","SymbolFK","score"
"gvyjtq6","pfe","1.34883720930233"
"gvyjwwl","twtr","1.45054945054945"
"gvyjx8z","ocgn","1.02857142857143"
"gvyjx8z","ocgn","1.02857142857143"
"gvyjx8z","pfe","0.976744186046512"
"gvykadx","ocgn","1.03571428571429"
"gvykadx","ocgn","1.03571428571429"
"gvykadx","pfe","0.971428571428571"
"gvykg35","apha","0.676056338028169"
"gvykg35","tlry","0.676056338028169"
"gvykg35","apha","0.666666666666667"
"gvykg35","tlry","0.656716417910448"
"gvykg35","apha","0.581818181818182"
"gvykg35","tlry","0.745762711864407"
"gvykg35","tlry","0.830769230769231"
"gvykg35","apha","0.830769230769231"
"gvykg35","tlry","0.830769230769231"
"gvykg35","apha","0.830769230769231"
"gvyki1e","ocgn","1.03571428571429"
"gvyki1e","ocgn","1.03571428571429"
"gvyki1e","pfe","0.971428571428571"
"gvyki68","ocgn","1.02857142857143"
"gvyki68","ocgn","1.02857142857143"
"gvyki68","pfe","0.971428571428571"
"gvyki68","pfe","0.971428571428571"
"gvykkid","ocgn","1.03571428571429"
"gvykkid","ocgn","1.03571428571429"
"gvykkid","pfe","0.971428571428571"
"gvykmsm","twtr","1.14423076923077"
"gvyknso","apha","0.676056338028169"
"gvyknso","tlry","0.676056338028169"
"gvyknso","apha","0.666666666666667"
"gvyknso","tlry","0.656716417910448"
"gvyknso","apha","0.581818181818182"
"gvyknso","tlry","0.745762711864407"
"gvyknso","tlry","0.830769230769231"
"gvyknso","apha","0.830769230769231"
"gvyknso","tlry","0.830769230769231"
"gvyknso","apha","0.830769230769231"
"gvyl21l","ocgn","1.03571428571429"
"gvyl21l","ocgn","1.03571428571429"
"gvyl21l","pfe","0.971428571428571"
"gvyl9oa","ocgn","1.02857142857143"
"gvyl9oa","ocgn","1.02857142857143"
"gvyl9oa","pfe","0.976744186046512"
"gvyl9y9","ocgn","1.03571428571429"
"gvyl9y9","ocgn","1.03571428571429"
"gvyl9y9","pfe","0.971428571428571"
"gvylcy3","apha","0.683544303797468"
"gvylcy3","tlry","0.683544303797468"
"gvylcy3","apha","0.675324675324675"
"gvylcy3","tlry","0.666666666666667"
"gvylcy3","apha","0.603174603174603"
"gvylcy3","tlry","0.761904761904762"
"gvylcy3","tlry","0.853333333333333"
"gvylcy3","apha","0.857142857142857"
"gvylcy3","tlry","0.860759493670886"
"gvylcy3","apha","0.864197530864197"
"gvyll4r","twtr","1.45054945054945"
"gvym7l4","yelp","1"
"gvym9wg","ocgn","1.02857142857143"
"gvym9wg","ocgn","1.02857142857143"
"gvym9wg","pfe","0.976744186046512"
"gvymajy","twtr","0.905172413793103"
"gvymd39","ocgn","0.75"
"gvymd39","ocgn","0.75"
"gvymd39","pfe","-0.767857142857143"
"gvymfym","amzn","1.30338541666667"
"gvymmrz","tsla","-1"
"gvymmrz","tsla","-1"
"gvymmrz","tsla","-1"
"gvymn9n","ocgn","1.02857142857143"
"gvymn9n","ocgn","1.02857142857143"
"gvymn9n","pfe","0.971428571428571"
"gvymn9n","pfe","0.971428571428571"
"gvymxs9","tsla","-1"
"gvymxs9","tsla","-1"
"gvymxs9","tsla","2.33333333333333"
"gvyn2nh","tsla","-1"
"gvyn2nh","tsla","-1"
"gvyn2nh","tsla","-1"
"gvyn697","twtr","1.45054945054945"
"gvyn8m5","tsla","-1"
"gvyn8m5","tsla","-1"
"gvyn8m5","tsla","-1"
"gvyna0k","tsla","-1"
"gvyna0k","tsla","-1"
"gvyna0k","tsla","2.33333333333333"
"gvynhch","ocgn","1.09803921568627"
"gvynhch","ocgn","1.09803921568627"
"gvynhch","pfe","1.55102040816327"
"gvynhch","pfe","1.70909090909091"
"gvyo1m4","xm","0.945652173913043"
"gvyo1m4","xm","0.922222222222222"
"gvyo7pc","ocgn","1.04651162790698"
"gvyo7pc","ocgn","1.04651162790698"
"gvyo7pc","pfe","1.14"
"gvyoe3y","amzn","1.31394533987386"
"gvyoh9z","ocgn","1.02857142857143"
"gvyoh9z","ocgn","1.02857142857143"
"gvyoh9z","pfe","0.976744186046512"
"gvyojyt","tsla","-1"
"gvyojyt","tsla","-1"
"gvyojyt","tsla","-1"
"gvyors3","ubs","-0.878521889900303"
"gvyozm3","twtr","0.482758620689655"
"gvyp6ud","tsla","-1"
"gvyp6ud","tsla","-1"
"gvyp6ud","tsla","1"
"gvyp9b4","tsla","-1"
"gvyp9b4","tsla","-1"
"gvyp9b4","tsla","-1"
"gvype2q","ocgn","0.961538461538462"
"gvype2q","ocgn","0.961538461538462"
"gvype2q","pfe","0.5"
"gvyq4vh","tsla","-1"
"gvyq4vh","tsla","-1"
"gvyq4vh","tsla","-0.5"
"gvyq60l","ocgn","1.02857142857143"
"gvyq60l","ocgn","1.02857142857143"
"gvyq60l","pfe","0.976744186046512"
"gvyqdds","ocgn","0.813559322033898"
"gvyqdds","ocgn","0.813559322033898"
"gvyqdds","pfe","-0.104166666666667"
"gvyqdds","pfe","-0.326923076923077"
"gvyqdds","ocgn","-0.603448275862069"
"gvyqh5o","ocgn","0.783333333333333"
"gvyqh5o","ocgn","0.783333333333333"
"gvyqh5o","pfe","-0.203703703703704"
"gvyqh5o","ocgn","-0.515625"
"gvyqrkh","tsla","-1"
"gvyqrkh","tsla","-1"
"gvyqrkh","tsla","-2.33333333333333"
"gvyqvdr","ubs","-0.88230117698823"
"gvyrnlt","ubs","-0.88230117698823"
"gvyrnmk","apha","0.704081632653061"
"gvyrnmk","tlry","0.704081632653061"
"gvyrnmk","apha","0.697916666666667"
"gvyrnmk","tlry","0.691489361702128"
"gvyrnmk","apha","0.646341463414634"
"gvyrnmk","tlry","0.772727272727273"
"gvyrnmk","tlry","0.869047619047619"
"gvyrnmk","apha","0.875"
"gvyrnmk","tlry","0.880434782608696"
"gvyrnmk","apha","0.885416666666667"
"gvyrnmk","tlry","0.892156862745098"
"gvyrovw","amzn","1.31394533987386"
"gvyrxpj","ocgn","1.03571428571429"
"gvyrxpj","ocgn","1.03571428571429"
"gvyrxpj","pfe","0.971428571428571"
"gvys3af","ocgn","0.976744186046512"
"gvys3af","ocgn","0.976744186046512"
"gvys3af","pfe","0.24"
"gvys62f","ubs","-0.88230117698823"
"gvysx7k","ubs","-0.88230117698823"
"gvytc5x","ocgn","0.967741935483871"
"gvytc5x","ocgn","0.967741935483871"
"gvytc5x","pfe","0.852459016393443"
"gvytduw","ocgn","1.02380952380952"
"gvytduw","ocgn","1.02380952380952"
"gvytduw","pfe","0.976190476190476"
"gvytduw","pfe","0.977272727272727"
"gvythpb","amzn","1.29714978775015"
"gvytj5k","tsla","-1"
"gvytj5k","tsla","-1"
"gvytj5k","tsla","-1"
"gvytmox","ocgn","1.03571428571429"
"gvytmox","ocgn","1.03571428571429"
"gvytmox","pfe","0.971428571428571"
"gvytofk","tsla","-1.2"
"gvytofk","tsla","-1.33333333333333"
"gvytofk","tsla","-2"
"gvyu7qi","tsla","-1"
"gvyu7qi","tsla","-1"
"gvyu7qi","tsla","-1.5"
"gvyu7qi","tsla","-1.75"
"gvyuf4c","ubs","-0.84397226173542"
"gvyuf4c","ubs","-0.64119804400978"
"gvyul6p","apha","0.676056338028169"
"gvyul6p","tlry","0.676056338028169"
"gvyul6p","apha","0.666666666666667"
"gvyul6p","tlry","0.656716417910448"
"gvyul6p","apha","0.581818181818182"
"gvyul6p","tlry","0.745762711864407"
"gvyul6p","tlry","0.830769230769231"
"gvyul6p","apha","0.830769230769231"
"gvyul6p","tlry","0.830769230769231"
"gvyul6p","apha","0.830769230769231"
"gvyv4w2","ocgn","1.01923076923077"
"gvyv4w2","ocgn","1.01923076923077"
"gvyv4w2","pfe","1.30357142857143"
"gvyw7ks","apha","0.712962962962963"
"gvyw7ks","tlry","0.712962962962963"
"gvyw7ks","apha","0.707547169811321"
"gvyw7ks","tlry","0.701923076923077"
"gvyw7ks","apha","0.66304347826087"
"gvyw7ks","tlry","0.772727272727273"
"gvyw7ks","tlry","0.869047619047619"
"gvyw7ks","apha","0.875"
"gvyw7ks","tlry","0.880434782608696"
"gvyw7ks","apha","0.885416666666667"
"gvyw7ks","tlry","0.892156862745098"
"gvyw7ks","tlry","0.892156862745098"
"gvywd0e","tsla","-1"
"gvywd0e","tsla","-1"
"gvywd0e","tsla","-1"
"gvywx44","amzn","1.2645125958379"
"gvywx44","wen","0.597921225382932"
"gvyxuxl","tsla","-3"
"gvyxuxl","nio","-3"
"gvyy3mq","twtr","0.894230769230769"
"gvyyxaj","tsla","1"
"gvyyyxx","tsla","-1"
"gvyyyxx","tsla","-1"
"gvyyyxx","tsla","-2.33333333333333"
"gvyzaxe","tsla","-4"
"gvyzek7","tsla","-3"
"gvyzek7","nio","-3"
"gvyzek7","nio","-3"
"gvz039r","tsla","2"
"gvz0aap","tsla","1.33333333333333"
"gvz0ksl","tsla","-1"
"gvz0ood","tsla","-1"
"gvz0ood","tsla","-1"
"gvz0ood","tsla","-1"
"gvz0ood","tsla","-1"
"gvz1b35","amzn","1.30790006752194"
"gvz1s8t","amzn","1.30790006752194"
"gvz2463","apha","0.711409395973154"
"gvz2463","tlry","0.711409395973154"
"gvz2463","apha","0.707482993197279"
"gvz2463","tlry","0.703448275862069"
"gvz2463","apha","0.676691729323308"
"gvz2463","tlry","0.742268041237113"
"gvz2463","tlry","0.637362637362637"
"gvz2463","apha","0.545454545454545"
"gvz2463","tlry","0.467289719626168"
"gvz2463","apha","0.4"
"gvz2463","tlry","0.210526315789474"
"gvz2463","tlry","0.145985401459854"
"gvz2463","apha","0.0851063829787234"
"gvz2463","tlry","0.0275862068965517"
"gvz29r6","tsla","3"
"gvz2n6d","apha","0.636363636363636"
"gvz2n6d","tlry","0.636363636363636"
"gvz2n6d","apha","0.627906976744186"
"gvz2n6d","tlry","0.619047619047619"
"gvz2n6d","apha","0.555555555555556"
"gvz2n6d","tlry","0.515151515151515"
"gvz2n6d","tlry","0.380952380952381"
"gvz2n6d","apha","0.318181818181818"
"gvz2n6d","tlry","0.260869565217391"
"gvz2n6d","apha","0.208333333333333"
"gvz2p6c","tsla","-1"
"gvz2p6c","tsla","-1"
"gvz2p6c","tsla","-1"
"gvz3ezx","amzn","1.29411764705882"
"gvz3wqg","tsla","-4"
"gvz4onm","apha","0.683544303797468"
"gvz4onm","tlry","0.683544303797468"
"gvz4onm","apha","0.675324675324675"
"gvz4onm","tlry","0.666666666666667"
"gvz4onm","apha","0.603174603174603"
"gvz4onm","tlry","0.825396825396825"
"gvz4onm","tlry","0.986666666666667"
"gvz4onm","apha","1.01298701298701"
"gvz4onm","tlry","1.0379746835443"
"gvz4onm","apha","1.06172839506173"
"gvz58db","tsla","-1"
"gvz58db","tsla","-1"
"gvz58db","tsla","-1"
"gvz6mej","gme","1"
"gvz7inb","oust","2"
"gvz7l9e","twtr","1.39423076923077"
"gvz89cc","twtr","1.45054945054945"
"gvz8jyo","twtr","1.45054945054945"
"gvz9c1l","ubs","-0.878521889900303"
"gvz9t5w","ubs","-0.844644014443107"
"gvzaauy","twtr","0.948275862068966"
"gvzb8t9","amc","0.5"
"gvzb8t9","amc","-0.6"
"gvzb8t9","amc","-1.28571428571429"
"gvzbbbs","amc","0.272727272727273"
"gvzbbbs","amc","-0.6"
"gvzbbbs","amc","-0.454545454545455"
"gvzbcbo","amc","0.266666666666667"
"gvzbcbo","amc","-0.222222222222222"
"gvzbcbo","amc","0.571428571428571"
"gvzbdwu","viac","-3.33333333333333"
"gvzbiaq","viac","1"
"gvzbk22","twtr","0.793103448275862"
"gvzbp8z","twtr","1.45054945054945"
"gvzbw6s","amc","0.272727272727273"
"gvzbw6s","amc","-0.6"
"gvzbw6s","amc","-2.63636363636364"
"gvzbwz1","amc","-0.157894736842105"
"gvzbwz1","amc","-0.692307692307692"
"gvzbwz1","amc","-1.15384615384615"
"gvzbwz1","amc","-0.789473684210526"
"gvzcsdg","twtr","0.769230769230769"
"gvzctx5","twtr","1.45054945054945"
"gvzcv6u","amc","0.272727272727273"
"gvzcv6u","amc","-0.6"
"gvzcv6u","amc","-1.28571428571429"
"gvzcv6u","amc","-1.28571428571429"
"gvzcymu","twtr","1.76923076923077"
"gvzczau","twtr","0.246575342465753"
"gvzczqu","twtr","1.45054945054945"
"gvzdm7j","tsla","-3"
"gvzdm7j","tsla","-3"
"gvzdp68","tsla","-2.5"
"gvzdp68","tsla","-2.5"
"gvze1jh","twtr","1.45054945054945"
"gvze6mx","twtr","1.14423076923077"
"gvzeff1","tsla","-3"
"gvzeff1","tsla","-3"
"gvzeff1","tsla","-3"
"gvzekiz","twtr","1.39423076923077"
"gvzf340","tsla","-2.66666666666667"
"gvzf340","tsla","-2.66666666666667"
"gvzfeao","tsla","-1.77777777777778"
"gvzfeao","tsla","-1.77777777777778"
"gvzfeao","tsla","-1.53846153846154"
"gvzfokx","twtr","1.45054945054945"
"gvzg4dn","twtr","1.45054945054945"
"gvzga4p","twtr","1.45054945054945"
"gvzgb8f","amc","0.5"
"gvzgb8f","amc","-0.6"
"gvzgb8f","amc","-1.28571428571429"
"gvzgtwf","twtr","1.45054945054945"
"gvzgxep","amc","0.5"
"gvzgxep","amc","-0.6"
"gvzgxep","amc","-1.28571428571429"
"gvzh3f9","amc","0.272727272727273"
"gvzh3f9","amc","-0.6"
"gvzh3f9","amc","-1.90909090909091"
"gvzhfx9","amc","0.272727272727273"
"gvzhfx9","amc","-0.6"
"gvzhfx9","amc","-2.27272727272727"
"gvzhjvm","amc","0.5"
"gvzhjvm","amc","-0.6"
"gvzhjvm","amc","-1.28571428571429"
"gvzhnbi","amc","0.272727272727273"
"gvzhnbi","amc","-0.6"
"gvzhnbi","amc","-0.454545454545455"
"gvzhnou","twtr","1.45054945054945"
"gvzi4ee","amc","0.272727272727273"
"gvzi4ee","amc","-0.6"
"gvzi4ee","amc","-2.27272727272727"
"gvzi620","tsla","-0.8"
"gvzi620","tsla","-0.8"
"gvzi94m","amc","0.166666666666667"
"gvzi94m","amc","-0.25"
"gvzi94m","amc","-0.0833333333333333"
"gvzi94m","amc","0.3125"
"gvzi9wg","tsla","2"
"gvzidmf","amc","0.153846153846154"
"gvzidmf","amc","-0.1"
"gvzidmf","amc","-0.294117647058824"
"gvzihhs","amc","0.272727272727273"
"gvzihhs","amc","-0.6"
"gvzihhs","amc","-1.28571428571429"
"gvzihhs","amc","-1.28571428571429"
"gvzixc6","amc","0.473684210526316"
"gvzixc6","amc","0.230769230769231"
"gvzixc6","amc","0.384615384615385"
"gvzixc6","amc","0.473684210526316"
"gvzj6pf","twtr","0.492063492063492"
"gvzj6pf","gme","0.289855072463768"
"gvzjak1","amc","0.166666666666667"
"gvzjak1","amc","-0.25"
"gvzjak1","amc","-0.0833333333333333"
"gvzjak1","amc","0.3125"
"gvzjeds","amc","-0.36"
"gvzjeds","amc","-0.478260869565217"
"gvzjeds","amc","-0.593220338983051"
"gvzjeds","amc","-0.6"
"gvzjhyy","amc","0.5"
"gvzjhyy","amc","-0.6"
"gvzjhyy","amc","-1.28571428571429"
"gvzjm5c","amc","0.111111111111111"
"gvzjm5c","amc","-0.333333333333333"
"gvzjm5c","amc","0.333333333333333"
"gvzjm5c","amc","1"
"gvzjqe3","amc","-0.133333333333333"
"gvzjqe3","amc","-0.888888888888889"
"gvzjqe3","amc","-1.57142857142857"
"gvzjs63","tsla","-1"
"gvzjs63","tsla","-1"
"gvzjs63","tsla","-1"
"gvzjsc1","twtr","1.45054945054945"
"gvzjvxe","twtr","1.45054945054945"
"gvzjwc0","twtr","1.12068965517241"
"gvzjyzv","mvis","1"
"gvzjzp0","twtr","1.01923076923077"
"gvzk1z9","mvis","1"
"gvzk2bn","tsla","-1"
"gvzk2bn","tsla","-1"
"gvzk2bn","tsla","-1"
"gvzk469","twtr","1.45054945054945"
"gvzk4no","twtr","1.01923076923077"
"gvzk8ek","amc","0.5"
"gvzk8ek","amc","-0.6"
"gvzk8ek","amc","-1.28571428571429"
"gvzkch2","amc","0.272727272727273"
"gvzkch2","amc","-0.6"
"gvzkch2","amc","-1.28571428571429"
"gvzkch2","amc","-1.28571428571429"
"gvzkcn4","mvis","1"
"gvzkpev","amc","-0.0666666666666667"
"gvzkpev","amc","-0.777777777777778"
"gvzkpev","amc","-1.92857142857143"
"gvzkq4y","mvis","1"
"gvzl5pn","mvis","1"
"gvzlalb","amc","-2"
"gvzlny6","twtr","1.51923076923077"
"gvzlpdp","twtr","1.39423076923077"
"gvzlwlb","twtr","1.14423076923077"
"gvzm9bv","mvis","1"
"gvzmnm1","ubs","-0.878521889900303"
"gvzmp5c","ubs","-0.88230117698823"
"gvzmpqd","twtr","1.45054945054945"
"gvzmrzg","mvis","1"
"gvzmtii","mvis","1"
"gvzmvww","mvis","1"
"gvzn4s5","mvis","0.785714285714286"
"gvznbkj","amc","0.5"
"gvznbkj","amc","-0.6"
"gvznbkj","amc","-1.28571428571429"
"gvzneuh","mvis","0.4"
"gvznfuf","mvis","0.885714285714286"
"gvznm32","twtr","1.45054945054945"
"gvznqhn","twtr","1.40909090909091"
"gvznr3c","mvis","0.555555555555556"
"gvzo0j4","apha","0.683544303797468"
"gvzo0j4","tlry","0.683544303797468"
"gvzo0j4","apha","0.675324675324675"
"gvzo0j4","tlry","0.666666666666667"
"gvzo0j4","apha","0.603174603174603"
"gvzo0j4","tlry","0.745762711864407"
"gvzo0j4","tlry","0.830769230769231"
"gvzo0j4","apha","0.830769230769231"
"gvzo0j4","tlry","0.830769230769231"
"gvzo0j4","apha","0.830769230769231"
"gvzo0j4","apha","0.830769230769231"
"gvzo1zb","amc","0.5"
"gvzo1zb","amc","-0.6"
"gvzo1zb","amc","-1.28571428571429"
"gvzobou","twtr","1.51923076923077"
"gvzocus","tsla","-1"
"gvzocus","tsla","-1"
"gvzocus","tsla","-1"
"gvzoh85","mvis","1"
"gvzoor8","mvis","1"
"gvzosan","mvis","1"
"gvzosih","mvis","0.0930232558139535"
"gvzosih","tsla","-1.02857142857143"
"gvzosih","gme","-1.02857142857143"
"gvzotc3","mvis","1"
"gvzpejt","tsla","-3"
"gvzpejt","tsla","-3"
"gvzpjdq","ubs","-0.88230117698823"
"gvzpkcx","mvis","1"
"gvzplsh","tlry","1.44545454545455"
"gvzplsh","tlry","1.44135802469136"
"gvzplsh","apha","1.440625"
"gvzplsh","tlry","1.43987341772152"
"gvzplsh","tlry","1.43464052287582"
"gvzplsh","tlry","1.42808219178082"
"gvzplsh","apha","1.42605633802817"
"gvzplsh","tlry","1.42391304347826"
"gvzplsh","tlry","1.42164179104478"
"gvzplsh","tlry","1.38942307692308"
"gvzplsh","tlry","1.38990825688073"
"gvzplsh","tlry","1.38934426229508"
"gvzplsh","apha","1.37755102040816"
"gvzplsh","tlry","1.29054054054054"
"gvzplsh","apha","1.29555555555556"
"gvzpt7l","tlry","1.42964824120603"
"gvzpt7l","tlry","1.42602040816327"
"gvzpt7l","apha","1.42525773195876"
"gvzpt7l","tlry","1.42447916666667"
"gvzpt7l","tlry","1.41978609625668"
"gvzpt7l","tlry","1.41388888888889"
"gvzpt7l","apha","1.41193181818182"
"gvzpt7l","tlry","1.40988372093023"
"gvzpt7l","tlry","1.4077380952381"
"gvzpt7l","tlry","1.3804347826087"
"gvzpt7l","tlry","1.38429752066116"
"gvzpt7l","tlry","1.38461538461538"
"gvzpt7l","apha","1.3687707641196"
"gvzpt7l","tlry","1.27388535031847"
"gvzpt7l","apha","1.2776617954071"
"gvzpt7l","tlry","1.28256513026052"
"gvzpt7l","apha","1.28256513026052"
"gvzptjv","mvis","1"
"gvzpyj6","amc","0.5"
"gvzpyj6","amc","-0.6"
"gvzpyj6","amc","-1.28571428571429"
"gvzpyt1","mvis","1"
"gvzpzeu","twtr","0.0844155844155844"
"gvzqb29","tlry","1.45307443365696"
"gvzqb29","tlry","1.44884488448845"
"gvzqb29","apha","1.44816053511706"
"gvzqb29","tlry","1.44745762711864"
"gvzqb29","tlry","1.44210526315789"
"gvzqb29","tlry","1.43542435424354"
"gvzqb29","apha","1.43346007604563"
"gvzqb29","tlry","1.43137254901961"
"gvzqb29","tlry","1.42914979757085"
"gvzqb29","tlry","1.39572192513369"
"gvzqb29","tlry","1.38425925925926"
"gvzqb29","tlry","1.37916666666667"
"gvzqb29","apha","1.36013986013986"
"gvzqb29","tlry","1.24278846153846"
"gvzqb29","apha","1.2452380952381"
"gvzqdlr","tlry","1.45307443365696"
"gvzqdlr","tlry","1.44884488448845"
"gvzqdlr","apha","1.44816053511706"
"gvzqdlr","tlry","1.44745762711864"
"gvzqdlr","tlry","1.44210526315789"
"gvzqdlr","tlry","1.43542435424354"
"gvzqdlr","apha","1.43346007604563"
"gvzqdlr","tlry","1.43137254901961"
"gvzqdlr","tlry","1.42914979757085"
"gvzqdlr","tlry","1.39572192513369"
"gvzqdlr","tlry","1.38425925925926"
"gvzqdlr","tlry","1.37916666666667"
"gvzqdlr","apha","1.36013986013986"
"gvzqdlr","tlry","1.24278846153846"
"gvzqdlr","apha","1.2452380952381"
"gvzqkqz","twtr","1.45054945054945"
"gvzqo71","tlry","1.44545454545455"
"gvzqo71","tlry","1.44135802469136"
"gvzqo71","apha","1.440625"
"gvzqo71","tlry","1.43987341772152"
"gvzqo71","tlry","1.43464052287582"
"gvzqo71","tlry","1.42808219178082"
"gvzqo71","apha","1.42605633802817"
"gvzqo71","tlry","1.42391304347826"
"gvzqo71","tlry","1.42164179104478"
"gvzqo71","tlry","1.38942307692308"
"gvzqo71","tlry","1.38073394495413"
"gvzqo71","tlry","1.37295081967213"
"gvzqo71","apha","1.35034013605442"
"gvzqo71","tlry","1.22747747747748"
"gvzqo71","apha","1.22888888888889"
"gvzqxhi","tlry","1.44545454545455"
"gvzqxhi","tlry","1.44135802469136"
"gvzqxhi","apha","1.440625"
"gvzqxhi","tlry","1.43987341772152"
"gvzqxhi","tlry","1.43464052287582"
"gvzqxhi","tlry","1.42808219178082"
"gvzqxhi","apha","1.42605633802817"
"gvzqxhi","tlry","1.42391304347826"
"gvzqxhi","tlry","1.42164179104478"
"gvzqxhi","tlry","1.38942307692308"
"gvzqxhi","tlry","1.38425925925926"
"gvzqxhi","tlry","1.37916666666667"
"gvzqxhi","apha","1.36013986013986"
"gvzqxhi","tlry","1.24278846153846"
"gvzqxhi","apha","1.2452380952381"
"gvzqxhi","tlry","1.24647887323944"
"gvzr3vh","mvis","0.555555555555556"
"gvzr5se","amc","1"
"gvzrafb","tlry","1.44"
"gvzrafb","tlry","1.43631436314363"
"gvzrafb","apha","1.43561643835616"
"gvzrafb","tlry","1.43490304709141"
"gvzrafb","tlry","1.43019943019943"
"gvzrafb","tlry","1.42433234421365"
"gvzrafb","apha","1.42249240121581"
"gvzrafb","tlry","1.42056074766355"
"gvzrafb","tlry","1.4185303514377"
"gvzrafb","tlry","1.39130434782609"
"gvzrafb","tlry","1.3972602739726"
"gvzrafb","tlry","1.39759036144578"
"gvzrafb","apha","1.38762214983713"
"gvzrafb","tlry","1.3158953722334"
"gvzrafb","apha","1.32149901380671"
"gvzrcyq","amc","0.0666666666666667"
"gvzrcyq","amc","-0.555555555555556"
"gvzrcyq","amc","-1.35714285714286"
"gvzrgxc","mvis","0.376623376623377"
"gvzrjrn","twtr","1.39423076923077"
"gvzrma3","amc","0.5"
"gvzrma3","amc","-0.6"
"gvzrma3","amc","-1.28571428571429"
"gvzrpo1","gme","1"
"gvzrpw2","amc","0.5"
"gvzrpw2","amc","-0.6"
"gvzrpw2","amc","-1.28571428571429"
"gvzs862","tlry","1.39325842696629"
"gvzs862","tlry","1.38952164009112"
"gvzs862","apha","1.38850574712644"
"gvzs862","tlry","1.38747099767981"
"gvzs862","tlry","1.38242280285036"
"gvzs862","tlry","1.37592137592138"
"gvzs862","apha","1.3734335839599"
"gvzs862","tlry","1.37084398976982"
"gvzs862","tlry","1.36814621409922"
"gvzs862","tlry","1.3374613003096"
"gvzs862","tlry","1.3356401384083"
"gvzs862","tlry","1.33579335793358"
"gvzs862","apha","1.28938906752412"
"gvzs862","tlry","1.08872458410351"
"gvzs862","apha","1.08288288288288"
"gvzs862","tlry","1.06091370558376"
"gvzs9dd","amc","0.272727272727273"
"gvzs9dd","amc","-0.6"
"gvzs9dd","amc","-1.54545454545455"
"gvzsiqt","mvis","0.885714285714286"
"gvzsr1v","amc","0.166666666666667"
"gvzsr1v","amc","-0.25"
"gvzsr1v","amc","-0.0833333333333333"
"gvzsr1v","amc","0.3125"
"gvzssv9","tlry","1.45307443365696"
"gvzssv9","tlry","1.44884488448845"
"gvzssv9","apha","1.44816053511706"
"gvzssv9","tlry","1.44745762711864"
"gvzssv9","tlry","1.44210526315789"
"gvzssv9","tlry","1.43542435424354"
"gvzssv9","apha","1.43346007604563"
"gvzssv9","tlry","1.43137254901961"
"gvzssv9","tlry","1.42914979757085"
"gvzssv9","tlry","1.39572192513369"
"gvzssv9","tlry","1.38425925925926"
"gvzssv9","tlry","1.37916666666667"
"gvzssv9","apha","1.36013986013986"
"gvzssv9","tlry","1.24278846153846"
"gvzssv9","apha","1.2452380952381"
"gvzste5","twtr","1.39423076923077"
"gvzsuob","gme","1"
"gvzsy3z","twtr","1.20472440944882"
"gvzt6ex","twtr","1.76923076923077"
"gvzte73","tsla","-3.33333333333333"
"gvztfm5","mvis","0.555555555555556"
"gvzthq7","tlry","1.45307443365696"
"gvzthq7","tlry","1.44884488448845"
"gvzthq7","apha","1.44816053511706"
"gvzthq7","tlry","1.44745762711864"
"gvzthq7","tlry","1.44210526315789"
"gvzthq7","tlry","1.43542435424354"
"gvzthq7","apha","1.43346007604563"
"gvzthq7","tlry","1.43137254901961"
"gvzthq7","tlry","1.42914979757085"
"gvzthq7","tlry","1.39572192513369"
"gvzthq7","tlry","1.38425925925926"
"gvzthq7","tlry","1.37916666666667"
"gvzthq7","apha","1.36013986013986"
"gvzthq7","tlry","1.24278846153846"
"gvzthq7","apha","1.2452380952381"
"gvztyai","nio","-4"
"gvztyai","nio","-4"
"gvzu1gd","amc","0.166666666666667"
"gvzu1gd","amc","-0.25"
"gvzu1gd","amc","-0.0833333333333333"
"gvzu1gd","amc","0.3125"
"gvzu871","amc","-0.0238095238095238"
"gvzu871","amc","-0.194444444444444"
"gvzu871","amc","-0.346153846153846"
"gvzu871","amc","-0.35"
"gvzu871","amc","-0.6875"
"gvzufgj","amc","0.217391304347826"
"gvzufgj","amc","-0.0588235294117647"
"gvzufgj","amc","-0.0833333333333333"
"gvzufgj","amc","0.3125"
"gvzufgj","amc","0.590909090909091"
"gvzuvz9","tlry","1.45307443365696"
"gvzuvz9","tlry","1.44884488448845"
"gvzuvz9","apha","1.44816053511706"
"gvzuvz9","tlry","1.44745762711864"
"gvzuvz9","tlry","1.44210526315789"
"gvzuvz9","tlry","1.43542435424354"
"gvzuvz9","apha","1.43346007604563"
"gvzuvz9","tlry","1.43137254901961"
"gvzuvz9","tlry","1.42914979757085"
"gvzuvz9","tlry","1.39572192513369"
"gvzuvz9","tlry","1.38425925925926"
"gvzuvz9","tlry","1.37916666666667"
"gvzuvz9","apha","1.36013986013986"
"gvzuvz9","tlry","1.24278846153846"
"gvzuvz9","apha","1.2452380952381"
"gvzv0ct","amc","0.272727272727273"
"gvzv0ct","amc","-0.6"
"gvzv0ct","amc","-1.28571428571429"
"gvzv0ct","amc","-1.28571428571429"
"gvzvbpk","amc","0.5"
"gvzvbpk","amc","-0.6"
"gvzvbpk","amc","-1.28571428571429"
"gvzvcsy","amc","0.5"
"gvzvcsy","amc","-0.6"
"gvzvcsy","amc","-1.28571428571429"
"gvzvn4c","tlry","1.44545454545455"
"gvzvn4c","tlry","1.44135802469136"
"gvzvn4c","apha","1.440625"
"gvzvn4c","tlry","1.43987341772152"
"gvzvn4c","tlry","1.43464052287582"
